MF Code,option,s_name,index_code,rv_tax_category,amc_code,classification_id,fund_manager_code,schemecode,type,expenceratio,fund_manager,navchange,turnover_ratio,exitload,navrs,navdate,lockperiod,inception_date,inception_return,minimum_investment,aumtotal,fund_house,index_name,redemption_period,aumdate,returns_1month,returns_3month,returns_1year,returns_3year,returns_5year,ytd_returns,exitload_remarks,highest_sector,portfolio_attributes,cost_factor,risk,rupeevest_rating,consistency_of_return,total_return,classification,navrs_gp
DSP Natural Res & New Energy Fund-Reg(G),Growth,DSP Natural Res & New Energy Fund-Reg(G),13,EQ,400009,12,333,4584,Open ended scheme,2.1,Rohit Singhania,-0.04,29.0,0.0,95.035,2024-08-23,0.0,2008-04-25,14.77,100.0,1287.4633999999999,DSP Mutual Fund,BSE OIL & GAS Index,3,2024-07-31,3.2114,2.1915,52.7575,23.5476,28.235,26.740341802863465,Nil,Energy,,,,Unrated,,,Equity : Sectoral - Energy / Power,95.073
Bajaj Finserv Large and Mid Cap Fund-Reg(G),Growth,Bajaj Finserv Large and Mid Cap Fund-Reg(G),366,EQ,400060,2,120,48063,Open ended scheme,2.1,Nimesh Chandan,-0.32,,0.0,12.182,2024-08-23,0.0,2024-02-27,21.82,500.0,1280.8533,Bajaj Finserv Mutual Fund,NIFTY LargeMidcap 250 - TRI,3,2024-07-31,3.2811,11.567,,,,,"Nil upto 10% of units and 1% for remaining units or before 6M, Nil after 6M",Financials,,,,Unrated,,,Equity : Large & Mid Cap,12.182
Aditya Birla SL Infrastructure Fund(G),Growth,Aditya Birla SL Infrastructure Fund(G),319,EQ,400004,11,101,413,Open ended scheme,2.23,Mahesh Patil,0.38,45.0,1.0,99.34,2024-08-23,0.0,2006-03-17,13.25,1000.0,1278.2626,Aditya Birla Sun Life Mutual Fund,Nifty Infrastructure - TRI,3,2024-07-31,0.7607,4.0863,50.0151,31.0059,29.5829,30.81380036871215,"1% on or before 30D, Nil after 30D",Capital Goods,,,,4,,,Equity : Sectoral - Infrastructure,99.34
Axis Innovation Fund-Reg(G),Growth,Axis Innovation Fund-Reg(G),312,EQ,400040,13,500,44315,Open ended scheme,2.23,Ashish Naik,0.38,39.0,0.0,18.36,2024-08-23,0.0,2020-12-24,18.03,100.0,1277.0811999999999,Axis Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,4.7945,9.9401,39.0909,14.7704,,27.102154273801236,"Nil for 10% of investment and 1% for remaining investment on or before 12M, Nil after 12M",Financials,,,,Unrated,,,Equity : Thematic,18.29
Motilal Oswal Balanced Advantage Fund-Reg(G),Growth,Motilal Oswal Balanced Advantage Fund-Reg(G),415,EQ,400042,41,842,35831,Open ended scheme,2.17,Santosh Singh,1.18,297.0,1.0,22.9022,2024-08-23,0.0,2016-09-27,11.04,500.0,1270.5725,Motilal Oswal Mutual Fund,CRISIL Hybrid 50+50 - Moderate Index,3,2024-07-31,8.1731,16.3139,26.0628,14.3724,13.5957,20.82915659853753,"1% on or before 1Y, Nil after 1Y",Financials,,,,2,,,Hybrid : Dynamic Asset Allocation,22.9022
HDFC Nifty G-Sec Dec 2026 Index Fund-Reg(G),Growth,HDFC Nifty G-Sec Dec 2026 Index Fund-Reg(G),661,NEQ,400013,29,876,46871,Open ended scheme,0.36,Vikash Agarwal,0.01,0.0,0.0,11.393,2024-08-23,0.0,2022-11-10,7.57,100.0,1265.3469,HDFC Mutual Fund,Nifty G-sec Dec 2026 Index,3,2024-07-31,0.7749,2.1684,7.8535,,,5.025903869909118,Nil,-,,,,Unrated,,,Debt : Gilt,11.393
ICICI Pru Nifty Alpha Low - Volatility 30 ETF,Growth,ICICI Pru Nifty Alpha Low - Volatility 30 ETF,361,EQ,400015,44,763,45038,Open ended scheme,0.42,Nishit Patel,0.14,62.0,,30.7727,2024-08-23,0.0,2020-08-12,26.92,5000.0,1261.832741221,ICICI Prudential Mutual Fund,NIFTY Alpha Low-Volatility 30 - TRI,3,2024-07-31,3.305,9.7543,54.9917,21.9129,,28.619912811960564,null,Automobile and Ancillaries,,,,Unrated,,,Equity : ETFs,30.7727
HDFC Developed World Indexes FoF-Reg(G),Growth,HDFC Developed World Indexes FoF-Reg(G),57,NEQ,400013,49,919,45884,Open ended scheme,0.67,Nirman Morakhia,1.64,,1.0,13.944,2024-08-23,0.0,2021-10-06,12.21,100.0,1245.6297,HDFC Mutual Fund,MSCI World,5,2024-07-31,2.8622,6.5322,27.8093,,,15.6063031937305,"1% on or before 30D, Nil after 30D",-,,,,Unrated,,,FoFs : Overseas,13.719
Bajaj Finserv Balanced Advantage Fund-Reg(G),Growth,Bajaj Finserv Balanced Advantage Fund-Reg(G),450,EQ,400060,41,120,48062,Open ended scheme,2.1,Nimesh Chandan,-0.03,0.0,0.0,11.32,2024-08-23,0.0,2023-12-15,13.2,500.0,1233.4704,Bajaj Finserv Mutual Fund,NIFTY 50 Hybrid Composite Debt 50:50 Index,3,2024-07-31,1.2432,4.7275,,,,11.846655468827189,"Nil upto 8% of units and 1% for remaining units on or before 6M, Nil after 6M",Financials,,,,Unrated,,,Hybrid : Dynamic Asset Allocation,11.32
Edelweiss Gr China Equity Off-Shore Fund-Reg(G),Growth,Edelweiss Gr China Equity Off-Shore Fund-Reg(G),146,NEQ,400035,49,490,7869,Open ended scheme,2.32,Bhavesh Jain,-0.56,,1.0,33.873,2024-08-23,0.0,2009-08-26,8.47,100.0,1225.3215,Edelweiss Mutual Fund,MSCI Golden Dragon Index (Total Return Net),5,2024-07-31,-0.2297,-5.5041,-1.1411,-11.261,3.768,2.5714371744301565,"1% on or before 90D, Nil after 90D",-,,,,Unrated,,,FoFs : Overseas,34.065
ICICI Pru Nifty 100 Low Volatility 30 ETF FOF(G),Growth,ICICI Pru Nifty 100 Low Volatility 30 ETF FOF(G),360,EQ,400015,44,763,45443,Open ended scheme,0.53,Nishit Patel,-0.05,,0.0,18.3301,2024-08-23,0.0,2021-04-12,19.72,1000.0,1221.649715612,ICICI Prudential Mutual Fund,Nifty100 Low Volatility 30 - TRI,3,2024-07-31,2.8648,12.2006,36.8704,17.2822,,18.548580076445,Nil,-,,,,Unrated,,,Equity : ETFs,18.3301
Baroda BNP Paribas Arbitrage Fund-Reg(G),Growth,Baroda BNP Paribas Arbitrage Fund-Reg(G),277,EQ,400001,38,859,35820,Open ended scheme,1.07,Neeraj Saxena,0.12,2382.0,0.25,15.2215,2024-08-23,0.0,2016-12-28,5.64,5000.0,1220.153,Baroda BNP Paribas Mutual Fund,Nifty 50 Arbitrage,3,2024-07-31,0.6048,1.8617,7.6775,5.7121,5.2289,5.167339155427823,"0.25% on or before 15D, Nil after 15D",Financials,,,,4,,,Hybrid : Arbitrage,15.2215
HDFC Technology Fund-Reg(G),Growth,HDFC Technology Fund-Reg(G),408,EQ,400013,10,953,48189,Open ended scheme,2.2,Balakumar B,-0.36,,1.0,13.913,2024-08-23,0.0,2023-09-08,39.03,100.0,1217.0585,HDFC Mutual Fund,BSE TECk Index - TRI,3,2024-07-31,5.7219,22.1939,,,,26.839274318534063,"1% on or before 30D, Nil after 30D",Technology,,,,Unrated,,,Equity : Sectoral - Technology,13.913
Mirae Asset Overnight Fund-Reg(G),Growth,Mirae Asset Overnight Fund-Reg(G),293,NEQ,400033,20,761,44008,Open ended scheme,0.17,Abhishek Iyer,0.02,0.0,0.0,1254.0602,2024-08-23,0.0,2019-10-15,4.77,5000.0,1214.6706982819999,Mirae Asset Mutual Fund,Nifty 1D Rate Index,1,2024-07-31,0.5356,1.6265,6.7516,5.5668,,4.268284216377056,Nil,-,,,,2,,,Debt : Overnight,1254.0602
Baroda BNP Paribas Multi Asset Fund-Reg(G),Growth,Baroda BNP Paribas Multi Asset Fund-Reg(G),312,NEQ,400001,42,85,46852,Open ended scheme,2.1,Jitendra Sriram,0.06,62.0,0.0,14.2864,2024-08-23,0.0,2022-12-19,23.66,5000.0,1211.9502,Baroda BNP Paribas Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,1.4659,5.7257,30.8458,,,16.89467827453034,"Nil upto 10% of units and 1% for remaining units on or before 12M, Nil after 12M",Financials,,,,Unrated,,,Hybrid : Multi Asset Allocation,14.2864
SBI Nifty Next 50 Index Fund-Reg(G),Growth,SBI Nifty Next 50 Index Fund-Reg(G),165,EQ,400027,18,377,45529,Open ended scheme,0.78,Raviprakash Sharma,-0.34,30.0,0.5,20.1072,2024-08-23,0.0,2021-05-19,23.85,5000.0,1208.9788,SBI Mutual Fund,NIFTY NEXT 50 - TRI,3,2024-07-31,3.9583,8.1748,67.4637,23.7501,,39.387469324940724,"0.50% on or before 30D, Nil after 30D",Financials,,,,Unrated,,,Equity : Index Funds,20.1072
DSP NIFTY 1D Rate Liquid ETF,IDCW,DSP NIFTY 1D Rate Liquid ETF,293,NEQ,400009,45,597,38904,Open ended scheme,0.35,Anil Ghelani,0.0,,,1000.0,2024-08-23,0.0,2018-03-14,4.24,500.0,1207.9745,DSP Mutual Fund,Nifty 1D Rate Index,3,2024-07-31,0.5138,1.55,6.504,5.1842,4.2312,4.074344182559309,null,-,,,,Unrated,,,Debt : ETFs,1000.0
Invesco India Largecap Fund(G),Growth,Invesco India Largecap Fund(G),314,EQ,400021,1,18,7870,Open ended scheme,2.1,Amit Nigam,0.16,81.0,0.0,69.19,2024-08-23,0.0,2009-08-21,13.75,1000.0,1203.3492999999999,Invesco Mutual Fund,NIFTY 100 - TRI,3,2024-07-31,3.6089,10.6863,40.5444,18.2834,20.6563,23.53151222995894,Nil ,Financials,,,,3,,,Equity : Large Cap,69.19
Quantum Long Term Equity Value Fund-Reg(G),Growth,Quantum Long Term Equity Value Fund-Reg(G),379,EQ,400024,17,866,19759,Open ended scheme,2.0,George Thomas,-0.1,14.8,2.0,125.09,2024-08-23,0.0,2006-03-13,14.5,500.0,1200.1610565390101,Quantum Mutual Fund,BSE 500 - TRI,5,2024-07-31,2.0393,9.9499,41.0577,19.3628,19.7489,23.411602209944757,"Nil upto 10% of units on or before 730D, For remaining units 2% on or before 365D and 1% after 365D but before 730D, Nil after 730D",Financials,,,,2,,,Equity : Value / Contra,125.09
Mirae Asset Equity Savings Fund-Reg(G),Growth,Mirae Asset Equity Savings Fund-Reg(G),436,EQ,400033,37,610,39401,Open ended scheme,1.32,Harshad Borawake,0.06,456.0,1.0,19.19,2024-08-23,0.0,2018-12-17,12.14,5000.0,1188.86058551905,Mirae Asset Mutual Fund,NIFTY 50 Equity Savings Index,3,2024-07-31,1.572,5.4801,17.6795,10.7183,13.145,10.982592099936388,"1% on or before 1Y(365D), Nil after 1Y(365D)",Financials,,,,3,,,Hybrid : Equity Oriented,19.19
LIC MF ELSS Tax Saver-Reg(G),Growth,LIC MF ELSS Tax Saver-Reg(G),312,EQ,400020,6,376,2153,Open ended scheme,2.12,Yogesh Patil,-0.21,25.0,0.0,153.2961,2024-08-23,3.0,1998-03-31,10.75,500.0,1188.2042,LIC Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,2.5929,11.7062,36.2821,17.4943,19.0738,22.935367071248987,Nil,Financials,,,,2,,,Equity : Tax Saving (ELSS),153.2961
ITI Flexi Cap Fund-Reg(G),Growth,ITI Flexi Cap Fund-Reg(G),312,EQ,400056,50,67,45721,Open ended scheme,2.08,Dhimant Shah,0.32,114.0,1.0,18.1131,2024-08-23,0.0,2023-02-17,48.01,5000.0,1184.4862,ITI Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,3.9263,10.774,47.6006,,,28.05754887058573,"1% on or before 12M, Nil after 12M",Financials,,,,Unrated,,,Equity : Flexi Cap,18.1131
Aditya Birla SL Mfg. Equity Fund-Reg(G),Growth,Aditya Birla SL Mfg. Equity Fund-Reg(G),309,EQ,400004,14,501,30774,Open ended scheme,2.25,Harish krishnan,-0.03,19.0,1.0,33.38,2024-08-23,0.0,2015-02-03,13.44,1000.0,1169.8713,Aditya Birla Sun Life Mutual Fund,BSE India Manufacturing Index - TRI,3,2024-07-31,4.5412,11.1185,50.1574,20.4326,22.9031,29.27962819519753,"1% on or before 90D, Nil after 90D",Automobile and Ancillaries,,,,4,,,Equity : Thematic - Consumption,33.38
DSP Strategic Bond Fund-Reg(G),Growth,DSP Strategic Bond Fund-Reg(G),419,NEQ,400009,31,863,742,Open ended scheme,1.19,Sandeep Yadav,-0.07,0.0,0.0,3183.3445,2024-08-23,0.0,2007-05-09,6.92,100.0,1169.4225999999999,DSP Mutual Fund,CRISIL Dynamic Bond Index,3,2024-07-31,1.1895,3.0178,9.4049,6.1719,7.2378,7.652198002741979,Nil,-,,,,5,,,Debt : Dynamic Bond,3183.3445
Axis Quant Fund-Reg(G),Growth,Axis Quant Fund-Reg(G),298,EQ,400040,13,500,44329,Open ended scheme,2.15,Ashish Naik,0.12,152.0,0.0,17.29,2024-08-23,0.0,2021-07-01,19.0,100.0,1166.8167999999998,Axis Mutual Fund,BSE 200 - TRI,3,2024-07-31,4.4082,9.292,38.8755,18.6744,,21.589310829817148,"Nil for 10% of investment and 1% for remaining investments on or before 3M, Nil after 3M",Financials,,,,Unrated,,,Equity : Thematic,17.29
LIC MF Low Duration Fund(G),Growth,LIC MF Low Duration Fund(G),368,NEQ,400020,23,553,2149,Open ended scheme,0.96,Rahul Singh,0.02,0.0,0.0,37.1956,2024-08-23,0.0,2003-06-04,6.38,5000.0,1165.1442,LIC Mutual Fund,CRISIL Low Duration Debt Index,3,2024-07-31,0.5768,1.7605,6.8317,5.3225,5.6309,4.615142301861645,Nil,-,,,,3,,,Debt : Low Duration,37.1956
UTI Childrens Equity Fund(G),Growth,UTI Childrens Equity Fund(G),312,EQ,400032,43,630,3450,Open ended scheme,2.23,Vishal Chopda,-0.34,25.0,0.0,86.6165,2024-08-23,0.0,2004-03-08,11.11,1000.0,1147.6968,UTI Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,2.092,10.969,34.7496,15.1449,20.7762,18.709167234288085,Nil,Financials,,,,5,,,Hybrid : Solution Oriented,86.6165
UTI Banking and Financial Services Fund-Reg(G),Growth,UTI Banking and Financial Services Fund-Reg(G),330,EQ,400032,8,870,3439,Open ended scheme,2.2,Preethi R S,-0.12,68.0,1.0,170.5197,2024-08-23,0.0,2005-07-30,13.43,5000.0,1144.8496,UTI Mutual Fund,Nifty Financial Services - TRI,3,2024-07-31,1.0749,7.1304,24.6556,15.148,14.1327,11.088910373007142,"1% on or before 30D, Nil after 30D",Financials,,,,1,,,Equity : Sectoral - Financial Services,170.5197
Baroda BNP Paribas Aggressive Hybrid Fund-Reg(G),Growth,Baroda BNP Paribas Aggressive Hybrid Fund-Reg(G),301,EQ,400001,37,85,33800,Open ended scheme,2.12,Jitendra Sriram,0.13,94.0,1.0,27.8116,2024-08-23,0.0,2017-04-07,14.86,5000.0,1143.869,Baroda BNP Paribas Mutual Fund,CRISIL Hybrid 35+65 - Aggressive Index,3,2024-07-31,2.8612,8.3386,32.8956,16.602,19.0891,20.904755487351586,"Nil upto 10% of units and 1 % for in excess of limits on or before 12M, Nil after 12M",Financials,,,,4,,,Hybrid : Equity Oriented,27.8116
DSP Quant Fund-Reg(G),Growth,DSP Quant Fund-Reg(G),298,EQ,400009,13,597,42237,Open ended scheme,1.27,Anil Ghelani,-0.07,40.0,0.0,21.858,2024-08-23,0.0,2019-06-10,16.2,100.0,1141.1691,DSP Mutual Fund,BSE 200 - TRI,3,2024-07-31,2.8418,10.5894,26.8601,10.689,18.4969,14.541738720327006,Nil,Financials,,,,Unrated,,,Equity : Thematic,21.858
DSP BSE Liquid Rate ETF,Growth,DSP BSE Liquid Rate ETF,496,NEQ,400009,45,597,48724,Open ended scheme,0.35,Anil Ghelani,0.02,,,1026.6712,2024-08-23,0.0,2024-03-27,2.54,5000.0,1140.786,DSP Mutual Fund,BSE Liquid Rate Index,1,2024-07-31,0.5134,1.5527,,,,,null,-,,,,Unrated,,,Debt : ETFs,1026.6712
WOC Multi Cap Fund-Reg(G),Growth,WOC Multi Cap Fund-Reg(G),534,EQ,400055,3,864,48199,Open ended scheme,2.11,Ramesh Mantri,-0.13,,1.0,14.116,2024-08-23,0.0,2023-09-22,41.16,500.0,1139.5733,WhiteOak Capital Mutual Fund,Nifty500 Multicap 50:25:25 - TRI,3,2024-07-31,3.6722,11.4216,,,,24.205895292564886,"1% on or before 1M, Nil after 1M",Financials,,,,Unrated,,,Equity : Multi Cap,14.116
Sundaram Focused Fund(G),Growth,Sundaram Focused Fund(G),312,EQ,400029,50,300,2390,Open ended scheme,2.24,S. Bharath,0.02,36.0,0.25,164.803,2024-08-23,0.0,2005-11-11,16.08,300.0,1137.75451693179,Sundaram Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,3.2663,9.0963,33.504,16.975,22.478,20.4841209498187,"0.25% before 7D, Nil after 7D",Financials,,,,4,,,Equity : Flexi Cap,164.803
Baroda BNP Paribas Innovation Fund-Reg(G),Growth,Baroda BNP Paribas Innovation Fund-Reg(G),312,EQ,400001,13,714,48463,Open ended scheme,2.1,Pratish Krishnan,0.46,24.0,0.0,12.6179,2024-08-23,0.0,2024-03-05,26.18,1000.0,1132.9003,Baroda BNP Paribas Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,5.3001,13.1417,,,,,"Nil upto 10% of units and 1% for remaining units on or before 1Y, Nil after 1Y",Technology,,,,Unrated,,,Equity : Thematic,12.6179
PGIM India Balanced Advantage Fund-Reg(G),Growth,PGIM India Balanced Advantage Fund-Reg(G),415,EQ,400044,41,976,45262,Open ended scheme,2.14,Utsav Mehta,-0.13,45.0,0.5,14.92,2024-08-23,0.0,2021-02-04,11.93,5000.0,1127.4216999999999,PGIM India Mutual Fund,CRISIL Hybrid 50+50 - Moderate Index,3,2024-07-31,1.9126,7.261,18.4127,10.4173,,12.264860797592181,"0.50% on or before 90D, Nil after 90D",Financials,,,,Unrated,,,Hybrid : Dynamic Asset Allocation,14.92
SBI Floating Rate Debt Fund-Reg(G),Growth,SBI Floating Rate Debt Fund-Reg(G),443,NEQ,400027,32,803,45111,Open ended scheme,0.46,Ardhendu Bhattacharya,0.03,0.0,0.1,12.4726,2024-08-23,0.0,2020-10-27,5.95,5000.0,1126.7563,SBI Mutual Fund,Nifty Short Duration Debt Index,3,2024-07-31,0.9527,2.3561,8.3509,6.2118,,5.734946295809639,"0.10% on or before 3D, Nil after 3D",-,,,,2,,,Debt : Floater,12.4726
UTI Gold ETF,Growth,UTI Gold ETF,65,NEQ,400032,46,854,3564,Open ended scheme,0.46,Niranjan Das,-0.27,0.0,0.0,60.5882,2024-08-23,0.0,2007-04-10,11.28,20000.0,1117.9389,UTI Mutual Fund,Gold-India,5,2024-07-31,1.5189,-1.9567,21.3324,13.8257,11.8194,12.270019363864613,Nil,-,,,,Unrated,,,Gold : ETFs,60.5882
Quant Focused Fund(G),Growth,Quant Focused Fund(G),312,EQ,400010,1,739,5742,Open ended scheme,2.16,Ankit Pande,-0.45,530.0,1.0,93.4979,2024-08-23,0.0,2008-08-01,14.92,5000.0,1115.9878999999999,Quant Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,1.1206,6.0556,45.4926,23.287,26.5216,23.847464182773827,"1% on or before 15D, Nil after 15D",FMCG,,,,Unrated,,,Equity : Large Cap,93.4979
Aditya Birla SL Bal Bhavishya Yojna-Reg(G),Growth,Aditya Birla SL Bal Bhavishya Yojna-Reg(G),312,EQ,400004,43,46,41375,Open ended scheme,2.11,Atul Penkar,0.1,64.0,0.0,20.23,2024-08-23,5.0,2019-02-11,13.58,1000.0,1112.6283,Aditya Birla Sun Life Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,3.0041,10.2452,32.2222,15.2501,16.3008,19.775014801657782,Nil,Financials,,,,2,,,Hybrid : Solution Oriented,20.23
LIC MF Flexi Cap Fund-Reg(G),Growth,LIC MF Flexi Cap Fund-Reg(G),312,EQ,400020,50,745,2090,Open ended scheme,2.26,Nikhil Rungta,-0.18,165.0,0.0,102.9632,2024-08-23,0.0,1998-03-31,10.09,5000.0,1112.4481,LIC Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,2.6667,12.4713,35.2714,17.035,17.8223,21.765209534666994,"Nil upto 12% on units and 1% on remaining units on or before 3M, Nil after 3M",Financials,,,,2,,,Equity : Flexi Cap,102.9632
WOC Balanced Advantage Fund-Reg(G),Growth,WOC Balanced Advantage Fund-Reg(G),415,EQ,400055,41,864,46990,Open ended scheme,2.14,Ramesh Mantri,0.0,320.0,1.0,13.481,2024-08-23,0.0,2023-02-10,21.49,500.0,1111.5688,WhiteOak Capital Mutual Fund,CRISIL Hybrid 50+50 - Moderate Index,3,2024-07-31,2.1752,6.8648,23.838,,,14.829642248722314,"1% on or before 1M, Nil after 1M",Financials,,,,Unrated,,,Hybrid : Dynamic Asset Allocation,13.481
ICICI Pru Passive Multi-Asset FoF(G),Growth,ICICI Pru Passive Multi-Asset FoF(G),415,NEQ,400015,48,182,46182,Open ended scheme,0.63,Sankaran Naren,0.38,,1.0,13.7451,2024-08-23,0.0,2022-01-14,12.97,1000.0,1108.741106442,ICICI Prudential Mutual Fund,CRISIL Hybrid 50+50 - Moderate Index,3,2024-07-31,1.8397,4.7294,19.6089,,,10.661699342179698,"1% on or before 12M, Nil after 12M",-,,,,Unrated,,,FoFs : Domestic,13.6935
Tata CRISIL IBX Gilt Index - April 2026 Index Fund-Reg(G),Growth,Tata CRISIL IBX Gilt Index - April 2026 Index Fund-Reg(G),650,NEQ,400030,26,460,46952,Open ended scheme,0.34,Amit Somani,0.02,0.0,0.0,11.4386,2024-08-23,0.0,2022-09-30,7.34,5000.0,1107.8226354349,Tata Mutual Fund,CRISIL IBX Gilt Index - April 2026,3,2024-07-31,0.7416,2.0292,7.5481,,,4.828761787805745,Nil,-,,,,Unrated,,,Debt : Medium Duration,11.4386
Mahindra Manulife Business Cycle Fund-Reg(G),Growth,Mahindra Manulife Business Cycle Fund-Reg(G),312,EQ,400054,13,95,48179,Open ended scheme,2.13,Krishna Sanghavi,-0.31,,1.0,15.5034,2024-08-23,0.0,2023-09-11,55.03,1000.0,1094.5341,Mahindra Manulife Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,3.1065,11.925,,,,35.14239140857225,"1% on or before 3M, Nil after 3M",Energy,,,,Unrated,,,Equity : Thematic,15.5034
SBI CRISIL IBX SDL Index - Sep 2027 Fund-Reg(G),Growth,SBI CRISIL IBX SDL Index - Sep 2027 Fund-Reg(G),653,NEQ,400027,27,583,46975,Open ended scheme,0.4,Ranjana Gupta,0.05,0.0,0.15,11.5025,2024-08-23,0.0,2022-10-04,7.7,5000.0,1088.856,SBI Mutual Fund,CRISIL IBX SDL Index - September 2027,3,2024-07-31,1.0356,2.5864,8.267,,,5.757472669933699,"0.15% on or before 30D, Nil after 30D",-,,,,Unrated,,,Debt : Medium to Long Duration,11.5025
UTI Healthcare Fund-Reg(G),Growth,UTI Healthcare Fund-Reg(G),391,EQ,400032,7,654,3646,Open ended scheme,2.25,Kamal Gada,0.05,31.0,1.0,273.9005,2024-08-23,0.0,2005-08-01,18.95,5000.0,1088.6303,UTI Mutual Fund,BSE Health Care - TRI,3,2024-07-31,10.0441,20.4049,49.7988,18.6306,28.81,33.45902854283375,"1% on or before 30D, Nil after 30D",Healthcare,,,,3,,,Equity : Sectoral - Pharma,273.9005
ITI Mid Cap Fund-Reg(G),Growth,ITI Mid Cap Fund-Reg(G),349,EQ,400056,4,778,45314,Open ended scheme,2.13,Rohan Korde,-0.36,126.0,1.0,22.414,2024-08-23,0.0,2021-03-05,26.18,5000.0,1085.0185000000001,ITI Mutual Fund,Nifty Midcap 150 - TRI,3,2024-07-31,2.9469,9.9739,65.6921,26.3062,,37.57503590675292,"1% on or before 12M, Nil after 12M",Financials,,,,Unrated,,,Equity : Mid Cap,22.414
DSP Gilt Fund-Reg(G),Growth,DSP Gilt Fund-Reg(G),422,NEQ,400009,29,937,693,Open ended scheme,1.24,Shantanu Godambe,-0.05,0.0,0.0,90.482,2024-08-23,0.0,1999-09-30,9.24,100.0,1080.9768,DSP Mutual Fund,CRISIL Dynamic Gilt Index,3,2024-07-31,1.266,3.1397,9.8743,6.3888,7.1428,7.940128432552633,Nil,-,,,,4,,,Debt : Gilt,90.482
Motilal Oswal Large Cap Fund-Reg(G),Growth,Motilal Oswal Large Cap Fund-Reg(G),314,EQ,400042,1,995,48488,Open ended scheme,2.2,Atul Mehra,0.2,20.0,1.0,12.5737,2024-08-23,0.0,2024-02-06,25.74,500.0,1076.703,Motilal Oswal Mutual Fund,NIFTY 100 - TRI,3,2024-07-31,3.5264,13.7305,,,,,"1% on or before 1Y, Nil after 1Y",Financials,,,,Unrated,,,Equity : Large Cap,12.5737
SBI Nifty50 Equal Weight Index Fund-Reg(G),Growth,SBI Nifty50 Equal Weight Index Fund-Reg(G),359,EQ,400027,18,1000,48498,Open ended scheme,1.02,Viral Chhadva,0.03,21.0,0.25,11.7713,2024-08-23,0.0,2024-01-31,17.71,5000.0,1075.4959,SBI Mutual Fund,NIFTY50 Equal Weight - TRI,3,2024-07-31,2.9752,9.5351,,,,,"0.25% on or before 15D, Nil after 15D",Financials,,,,Unrated,,,Equity : Index Funds,11.7713
360 ONE Liquid Fund-Reg(G),Growth,360 ONE Liquid Fund-Reg(G),42,NEQ,400047,21,692,15687,Open ended scheme,0.25,Milan Mody,0.04,0.0,0.007,1899.0316,2024-08-25,0.0,2013-11-13,6.12,5000.0,1071.55302715902,360 ONE Mutual Fund,CRISIL Liquid Debt Index,1,2024-07-31,0.5655,1.7511,7.185,5.8096,4.8887,4.6378813224668995,"0.007% for Day 1, 0.0065% on Day 2, 0.0060% on Day 3, 0.0055% on Day 4, 0.0050% on Day 5, 0.0045% on Day 6, NIL on or after 7D",-,,,,1,,,Debt : Liquid,1898.3124
Sundaram Infra Advantage Fund(G),Growth,Sundaram Infra Advantage Fund(G),319,EQ,400029,11,879,2945,Open ended scheme,2.34,Ashish Agarwal,0.18,35.0,0.5,96.6899,2024-08-23,0.0,2005-09-29,12.75,100.0,1067.43535379052,Sundaram Mutual Fund,Nifty Infrastructure - TRI,3,2024-07-31,1.8281,3.8019,52.4104,29.0537,27.5547,28.820417304507572,"0.50% on or before 30D, Nil after 30D",Capital Goods,,,,3,,,Equity : Sectoral - Infrastructure,96.6899
Quant PSU Fund-Reg(G),Growth,Quant PSU Fund-Reg(G),402,EQ,400010,13,791,48341,Open ended scheme,2.19,Sandeep Tandon,-0.73,278.0,1.0,12.2249,2024-08-23,0.0,2024-02-20,22.25,5000.0,1065.7845,Quant Mutual Fund,BSE PSU - TRI,3,2024-07-31,-0.8178,2.8322,,,,,"1% on or before 15D, Nil after 15D",Energy,,,,Unrated,,,Equity : Thematic,12.2249
Tata India Pharma & Healthcare Fund-Reg(G),Growth,Tata India Pharma & Healthcare Fund-Reg(G),318,EQ,400030,7,672,33729,Open ended scheme,2.18,Meeta Shetty,0.04,12.37,0.25,30.203,2024-08-23,0.0,2015-12-28,13.61,5000.0,1056.0210464039,Tata Mutual Fund,NIFTY PHARMA - TRI,3,2024-07-31,9.3432,17.2823,49.7548,19.8468,28.4306,33.465607296573545,0.25% on or before 30D,Healthcare,,,,1,,,Equity : Sectoral - Pharma,30.203
Union Multicap Fund-Reg(G),Growth,Union Multicap Fund-Reg(G),534,EQ,400045,4,589,43846,Open ended scheme,2.2,Hardick Bora,0.13,157.0,1.0,15.93,2024-08-23,0.0,2022-12-19,31.95,1000.0,1053.0575999999999,Union Mutual Fund,Nifty500 Multicap 50:25:25 - TRI,3,2024-07-31,4.1857,10.0138,37.3276,,,23.20185614849188,"1% on or before 15D, Nil after 15D",Financials,,,,Unrated,,,Equity : Mid Cap,15.93
