s_name,classification,schemecode,return_year1,return_year2,return_year3,return_year4,return_year5,return_year6,return_year7,return_year8,return_year9,return_year10,rank_year1,rank_year2,rank_year3,rank_year4,rank_year5,rank_year6,rank_year7,rank_year8,rank_year9,rank_year10,return_month1,return_month2,return_month3,return_month4,return_month5,return_month6,return_month7,return_month8,return_month9,return_month10,rank_month1,rank_month2,rank_month3,rank_month4,rank_month5,rank_month6,rank_month7,rank_month8,rank_month9,rank_month10,return_quarter1,return_quarter2,return_quarter3,return_quarter4,return_quarter5,return_quarter6,return_quarter7,return_quarter8,return_quarter9,return_quarter10,rank_quarter1,rank_quarter2,rank_quarter3,rank_quarter4,rank_quarter5,rank_quarter6,rank_quarter7,rank_quarter8,rank_quarter9,rank_quarter10,avg_year1,avg_year2,avg_year3,avg_year4,avg_year5,avg_year6,avg_year7,avg_year8,avg_year9,avg_year10,avg_month1,avg_month2,avg_month3,avg_month4,avg_month5,avg_month6,avg_month7,avg_month8,avg_month9,avg_month10,avg_quarter1,avg_quarter2,avg_quarter3,avg_quarter4,avg_quarter5,avg_quarter6,avg_quarter7,avg_quarter8,avg_quarter9,avg_quarter10,num_funds_year1,num_funds_year2,num_funds_year3,num_funds_year4,num_funds_year5,num_funds_year6,num_funds_year7,num_funds_year8,num_funds_year9,num_funds_year10,num_funds_month1,num_funds_month2,num_funds_month3,num_funds_month4,num_funds_month5,num_funds_month6,num_funds_month7,num_funds_month8,num_funds_month9,num_funds_month10,num_funds_quater10,num_funds_quater9,num_funds_quater8,num_funds_quater7,num_funds_quater6,num_funds_quater5,num_funds_quater4,num_funds_quater3,num_funds_quater2,num_funds_quater1
Bandhan FTP-179-3652D-Reg(G),Debt : FTP/FMP,42924,7.45,3.23,4.21,11.41,-,-,-,-,-,-,7,16,2,2,-,-,-,-,-,-,0.82,1.03,1.14,0.65,1.14,0.14,0.61,0.77,0.93,0.98,5,3,7,53,3,89,41,6,2,14,3.01,1.93,2.33,1.6,1.24,2.76,1.66,2.01,2.46,-1.84,3,25,5,85,60,2,47,29,3,21,7.03,3.18,3.63,5.76,5.69,7.5,6.56,7.47,8.13,9.06,0.68,0.64,0.81,0.64,0.74,0.45,0.62,0.65,0.66,0.85,2.15,1.83,1.94,1.85,1.35,1.98,1.7,1.93,1.63,-1.35,69,40,18,17,-,-,-,-,-,-,94,94,94,94,94,94,92,92,92,91,49,49,56,69,90,90,91,92,94,94
Navi Large & Midcap Fund-Reg(G),Equity : Large & Mid Cap,31897,23.48,0.28,44.08,8.02,9.11,-8.49,38.9,11.89,-,-,25,15,3,24,10,15,10,4,-,-,1.69,1.7,3.91,10.54,0.67,5.51,-2.11,-1.23,0.58,4.88,18,15,17,1,25,8,29,27,25,23,7.46,17.42,-2.77,7.1,4.6,14.55,-3.78,1.43,11.78,-10.13,18,4,27,26,24,7,10,20,15,17,29.97,1.67,37.71,16.05,8.72,-6.96,38.13,6.54,4.76,51.58,2,1.67,4.17,7.63,1.47,4.68,0.95,1.9,2.52,6.49,8.03,14.33,5.41,11.54,7,13.56,-4.1,2.75,12.11,-9.73,26,26,26,25,21,20,20,20,-,-,29,29,29,29,29,29,29,27,27,26,26,26,26,26,26,26,26,27,29,29
Aditya Birla SL Nifty India Defence Index Fund-Reg(G),Equity : Index Funds,49044,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-4.48,-,-,-,-,-,-,-,-,-,136,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29.98,2.66,27.92,15.29,10.42,2.32,30.41,3.53,-2.91,32.32,1.79,0.97,4.58,7.01,1.09,4.2,0.35,2.01,2.8,8.19,7.71,12.71,5.3,13.6,6.58,13.85,-5.4,3.7,11.74,-10.24,-,-,-,-,-,-,-,-,-,-,136,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Canara Rob Overnight Fund-Reg(G),Debt : Overnight,43350,6.62,4.67,3.15,3.45,-,-,-,-,-,-,12,3,6,4,-,-,-,-,-,-,0.52,0.53,0.54,0.53,0.55,0.53,0.55,0.51,0.56,0.56,28,21,15,21,27,28,23,20,13,12,1.6,1.61,1.64,1.69,1.63,1.6,1.55,1.5,1.27,1,24,25,18,11,10,14,6,3,4,2,6.6,4.61,3.11,3.33,5.6,6.06,5.58,7.37,7.72,8.45,0.52,0.53,0.53,0.53,0.55,0.53,0.55,0.51,0.56,0.56,1.59,1.61,1.64,1.68,1.62,1.59,1.54,1.48,1.26,0.98,31,27,27,25,-,-,-,-,-,-,35,35,35,35,35,35,35,35,35,35,28,28,29,31,32,32,34,35,35,35
ICICI Pru Nifty 200 Momentum 30 ETF,Equity : ETFs,46682,40.84,-,-,-,-,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,1.29,0.48,4.95,3.45,4.89,5.82,2.73,3.45,6.18,8.95,122,107,64,136,10,30,23,38,16,32,6.81,14.82,12.83,17.68,9.1,16.63,-5.94,1.59,-,-,117,33,23,15,24,24,108,80,-,-,28.47,3.94,27.55,13.11,8.95,0.95,32.5,5.06,-4.48,36.67,2.1,1.16,4.77,6.69,0.76,2.72,0.73,2.68,1.58,8,8.24,10.43,5.13,12.17,5.33,12.52,-3.29,4.87,9.9,-9.47,122,-,-,-,-,-,-,-,-,-,161,157,154,151,149,149,147,145,141,141,-,-,117,122,129,129,138,141,149,154
Bandhan Floating Rate Fund-Reg(G),Debt : Floater,41962,6.76,3.71,-,-,-,-,-,-,-,-,12,10,-,-,-,-,-,-,-,-,0.88,0.7,0.9,0.61,0.87,0.32,0.62,0.56,0.58,0.64,3,5,7,10,2,12,11,13,9,3,2.5,1.8,1.77,1.62,1.51,1.83,1.63,1.49,1.15,0.06,3,10,13,3,12,12,7,7,11,8,7.31,4.08,3.68,9.03,8.39,6.77,6.47,8.55,8.1,8.96,0.74,0.72,0.89,0.65,0.7,0.52,0.78,0.67,0.59,0.62,2.36,1.88,2.05,1.57,1.93,1.97,1.65,1.49,1.56,0.11,12,12,-,-,-,-,-,-,-,-,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,13,13,13,13,13
ICICI Pru Global Advantage Fund(FOF)(G),FoFs : Overseas,43240,10.42,-10.31,0.55,17.7,-,-,-,-,-,-,41,18,23,16,-,-,-,-,-,-,8.47,2.19,1.98,0.62,4.7,0.69,1.9,5.49,-4.3,2.65,4,29,22,36,12,11,45,13,45,49,13.04,6.07,2.88,4.68,-3.1,1.97,6.76,11.63,-9.25,-8.16,9,18,38,49,34,35,29,17,45,7,23.59,-14.52,9.91,19.5,24.32,-6.48,14.52,12.34,-7.89,0.55,3.64,2.39,0.5,2.08,2.67,-1.74,3.36,3.26,-1.17,4.69,6.61,2.94,5.48,10.27,-2.69,5.18,8.56,8.67,-4.32,-13.83,55,47,31,27,-,-,-,-,-,-,58,58,58,58,58,58,57,57,57,57,51,52,54,55,56,56,57,57,58,58
Bandhan Credit Risk Fund-Reg(G),Debt : Credit Risk,36529,5.78,3.05,3.97,7.44,9.15,5,-,-,-,-,14,12,12,7,2,11,-,-,-,-,0.8,0.59,0.7,0.61,0.82,0.26,0.7,0.59,0.6,0.68,8,14,12,3,6,10,10,12,10,5,2.1,1.7,1.9,1.54,1.15,1.53,1.44,1.58,1.35,-0.58,12,8,14,11,14,14,12,9,10,11,7.68,13.27,7.81,0.66,0.84,4.72,7.21,10.45,9.13,11.05,0.78,0.75,0.74,0.59,0.84,0.26,0.71,0.73,0.69,0.66,2.28,1.71,2.15,2.26,1.48,1.95,1.78,1.55,1.58,-0.57,15,15,15,15,15,14,-,-,-,-,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
SBI FMP-72-1239D-Reg(G),Debt : FTP/FMP,47208,6.87,-,-,-,-,-,-,-,-,-,54,-,-,-,-,-,-,-,-,-,0.72,0.61,0.86,0.67,0.69,0.45,0.65,0.57,0.65,0.95,33,53,33,37,53,49,22,66,45,21,2.21,1.82,1.87,2,1.25,2.11,1.34,-,-,-,44,49,66,10,56,16,66,-,-,-,7.03,3.18,3.63,5.76,5.69,7.5,6.56,7.47,8.13,9.06,0.68,0.64,0.81,0.64,0.74,0.45,0.62,0.65,0.66,0.85,2.15,1.83,1.94,1.85,1.35,1.98,1.7,1.93,1.63,-1.35,69,-,-,-,-,-,-,-,-,-,94,94,94,94,94,94,92,92,92,91,-,-,-,69,90,90,91,92,94,94
Mahindra Manulife Consumption Fund-Reg(G),Equity : Thematic - Consumption,38749,27.01,7.76,22.6,9.96,-1.24,-,-,-,-,-,8,6,10,12,10,-,-,-,-,-,4.33,2.06,6.19,7.51,0.33,4.34,1.44,2.12,2.72,3.25,11,15,12,10,8,8,9,6,1,16,13.07,12.54,6.4,10.26,3.34,15.89,-3.82,-2.1,16.24,-5.28,13,8,1,10,11,4,7,10,8,7,28.96,7.23,26.79,16.12,5.59,-2.83,43.11,4.95,4.52,41.82,4.33,2.97,6.36,7.28,0.18,3.97,1.14,1.37,0.35,4.94,14.26,11.75,2.8,10.78,5.03,15.05,-3.57,-1.56,16.06,-4.65,13,13,13,13,12,-,-,-,-,-,17,17,17,17,17,17,17,17,16,16,13,13,13,13,13,13,15,16,17,17
SBI FMP-61-1927D-Reg(G),Debt : FTP/FMP,46511,7.15,-,-,-,-,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,0.74,0.67,0.99,0.81,0.83,0.42,0.57,0.72,0.62,1.07,22,31,13,3,14,73,73,18,62,8,2.42,2.07,1.93,1.9,1.14,1.99,1.94,1.99,1.84,-2.55,15,6,38,38,87,39,6,30,8,45,7.03,3.18,3.63,5.76,5.69,7.5,6.56,7.47,8.13,9.06,0.68,0.64,0.81,0.64,0.74,0.45,0.62,0.65,0.66,0.85,2.15,1.83,1.94,1.85,1.35,1.98,1.7,1.93,1.63,-1.35,69,-,-,-,-,-,-,-,-,-,94,94,94,94,94,94,92,92,92,91,49,49,56,69,90,90,91,92,94,94
Aditya Birla SL Nifty 50 Equal Weight Index Fund-Reg(G),Equity : Index Funds,44741,29.5,6.59,-,-,-,-,-,-,-,-,32,4,-,-,-,-,-,-,-,-,2.6,1.81,5.56,6.26,0.22,0.97,1.43,2.27,1.31,7.97,25,19,27,91,60,107,64,39,68,43,10.27,7.52,5.1,13.39,5.15,14.38,-5.04,4.38,11.6,-8.99,21,103,37,45,40,42,50,40,33,14,29.98,2.66,27.92,15.29,10.42,2.32,30.41,3.53,-2.91,32.32,1.79,0.97,4.58,7.01,1.09,4.2,0.35,2.01,2.8,8.19,7.71,12.71,5.3,13.6,6.58,13.85,-5.4,3.7,11.74,-10.24,86,52,-,-,-,-,-,-,-,-,136,131,125,124,120,115,113,107,105,103,67,68,78,86,86,95,101,105,115,125
SBI LT Advantage Fund-VI-Reg(G),Equity : Tax Saving (ELSS),39495,38.2,1.93,33.47,20.5,11.94,-,-,-,-,-,8,35,28,14,15,-,-,-,-,-,1.47,1.89,5.1,8.28,-0.58,7.29,-0.13,1.28,3.21,5.5,39,28,10,18,53,7,41,38,16,43,8.66,15.51,4.4,8.3,13.45,13.61,-0.99,1.16,13.93,-9.07,16,16,29,57,1,19,7,39,14,25,29.71,2.67,38.39,17.65,6.68,-8.9,37.92,5.23,3.06,50.41,1.74,1.61,3.92,7.48,0.73,4.7,0.22,1.48,2.07,6.39,7.43,13.37,3.83,11.5,6.42,13.39,-3.69,2.59,12.14,-9.4,57,54,54,54,51,-,-,-,-,-,59,59,59,59,59,59,59,59,59,59,54,54,54,57,58,59,59,59,59,59
Bandhan US Equity FoF-Reg(G),FoFs : Overseas,45674,34.39,-18.42,-,-,-,-,-,-,-,-,14,30,-,-,-,-,-,-,-,-,1.64,3.21,-4.21,8.2,2.73,-3.18,3.2,6.98,4.43,4.28,35,16,55,6,30,35,22,7,2,36,0.49,7.62,15.29,12.14,-1.43,13.18,7.42,2.64,3.98,-17.13,54,13,2,26,22,11,26,40,2,34,23.59,-14.52,9.91,19.5,24.32,-6.48,14.52,12.34,-7.89,0.55,3.64,2.39,0.5,2.08,2.67,-1.74,3.36,3.26,-1.17,4.69,6.61,2.94,5.48,10.27,-2.69,5.18,8.56,8.67,-4.32,-13.83,55,47,-,-,-,-,-,-,-,-,58,58,58,58,58,58,57,57,57,57,51,52,54,55,56,56,57,57,58,58
Bandhan US Equity FoF-Reg(IDCW),FoFs : Overseas,45675,34.39,-18.42,-,-,-,-,-,-,-,-,15,31,-,-,-,-,-,-,-,-,1.64,3.21,-4.21,8.2,2.73,-3.18,3.2,6.98,4.43,4.28,36,17,56,7,31,36,23,8,3,37,0.49,7.62,15.29,12.14,-1.43,13.18,7.42,2.64,3.98,-17.13,55,14,3,27,23,12,27,41,3,35,23.59,-14.52,9.91,19.5,24.32,-6.48,14.52,12.34,-7.89,0.55,3.64,2.39,0.5,2.08,2.67,-1.74,3.36,3.26,-1.17,4.69,6.61,2.94,5.48,10.27,-2.69,5.18,8.56,8.67,-4.32,-13.83,55,47,-,-,-,-,-,-,-,-,58,58,58,58,58,58,57,57,57,57,51,52,54,55,56,56,57,57,58,58
UTI Medium to Long Duration Fund-Reg(G),Debt : Medium to Long Duration,3441,6.44,9.89,9.43,1.05,-5.84,4.03,3.6,13.9,6.31,15.6,35,1,1,11,10,10,4,4,2,3,1.25,0.88,0.89,0.57,1.41,-0.36,0.68,1.01,0.78,1.06,3,5,36,47,5,45,6,4,5,26,3.05,1.61,2.48,1.37,0.82,2.41,1.7,1.75,1.67,6.42,6,48,4,51,47,6,25,17,17,1,6.93,2.52,2.89,9.81,7.2,4.9,3,12.64,5.58,14.3,0.89,0.76,0.97,0.67,1,0.16,0.6,0.72,0.7,1.05,2.64,1.84,2.04,1.85,1.1,2.07,1.8,1.81,1.7,-1.63,38,15,11,11,11,11,11,11,11,11,52,52,52,52,52,52,52,52,52,52,26,26,26,38,52,52,52,52,52,52
Mirae Asset Global X Artificial Intelligence & Technology ETF FoF-Reg(G),FoFs : Overseas,45380,55.25,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,4.99,1.15,-1.43,7.07,3.64,-5.36,2.5,6.29,0.22,4.6,14,43,39,9,17,56,34,10,29,33,4.68,5.03,9.19,15.89,-2.62,13.49,21.23,6.36,-,-,31,23,18,5,31,10,3,34,-,-,23.59,-14.52,9.91,19.5,24.32,-6.48,14.52,12.34,-7.89,0.55,3.64,2.39,0.5,2.08,2.67,-1.74,3.36,3.26,-1.17,4.69,6.61,2.94,5.48,10.27,-2.69,5.18,8.56,8.67,-4.32,-13.83,55,-,-,-,-,-,-,-,-,-,58,58,58,58,58,58,57,57,57,57,-,-,54,55,56,56,57,57,58,58
Baroda BNP Paribas Retirement Fund-Reg(G),Hybrid : Solution Oriented,48794,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.26,1.77,2.36,5.19,-,-,-,-,-,-,13,7,30,21,-,-,-,-,-,-,6.54,-,-,-,-,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,20.2,1.09,20.8,12.96,7.64,-2.12,25,6.66,3.84,36.47,1.78,1.23,3.15,5.11,1.03,2.67,0.82,1.03,1.11,4.54,6.29,9.01,2.99,7.5,4.43,9.33,-2.13,1.88,7.57,-6.14,-,-,-,-,-,-,-,-,-,-,42,42,42,42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42
UTI FTIF-XXXV-I(1260D)(G),Debt : FTP/FMP,45364,6.68,-,-,-,-,-,-,-,-,-,62,-,-,-,-,-,-,-,-,-,0.72,0.57,0.87,0.61,0.67,0.43,0.62,0.55,0.65,0.9,40,77,31,71,72,70,37,81,46,34,2.17,1.71,1.82,1.94,1.17,2.05,1.37,-,-,-,56,81,77,29,83,27,61,-,-,-,7.03,3.18,3.63,5.76,5.69,7.5,6.56,7.47,8.13,9.06,0.68,0.64,0.81,0.64,0.74,0.45,0.62,0.65,0.66,0.85,2.15,1.83,1.94,1.85,1.35,1.98,1.7,1.93,1.63,-1.35,69,-,-,-,-,-,-,-,-,-,94,94,94,94,94,94,92,92,92,91,-,-,-,69,90,90,91,92,94,94
HDFC FMP-Sr 46-1359D-Sep 2022-Reg(G),Debt : FTP/FMP,46945,7.13,-,-,-,-,-,-,-,-,-,21,-,-,-,-,-,-,-,-,-,0.73,0.6,0.88,0.6,0.7,0.43,0.63,0.56,0.65,0.9,30,56,24,76,45,68,30,72,48,35,2.23,1.73,1.85,1.96,1.21,2.02,1.75,-,-,-,36,79,72,24,73,29,37,-,-,-,7.03,3.18,3.63,5.76,5.69,7.5,6.56,7.47,8.13,9.06,0.68,0.64,0.81,0.64,0.74,0.45,0.62,0.65,0.66,0.85,2.15,1.83,1.94,1.85,1.35,1.98,1.7,1.93,1.63,-1.35,69,-,-,-,-,-,-,-,-,-,94,94,94,94,94,94,92,92,92,91,-,-,-,69,90,90,91,92,94,94
Franklin India Floating Rate Fund(G),Debt : Floater,3392,7.37,4.19,3.33,5.94,7.43,6.7,5.94,6.34,6.03,6.82,6,7,7,7,6,3,5,5,5,5,0.64,0.69,1.05,0.62,0.58,0.72,0.82,0.61,0.54,0.56,8,7,2,8,11,3,6,10,12,9,2.4,1.93,1.98,1.49,2.1,1.92,1.67,1.49,1.57,0.26,5,5,8,11,5,7,6,6,5,5,7.31,4.08,3.68,9.03,8.39,6.77,6.47,8.55,8.1,8.96,0.74,0.72,0.89,0.65,0.7,0.52,0.78,0.67,0.59,0.62,2.36,1.88,2.05,1.57,1.93,1.97,1.65,1.49,1.56,0.11,12,12,8,7,6,5,5,5,5,5,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,13,13,13,13,13
Axis Conservative Hybrid Fund-Reg(G),Hybrid : Debt Oriented (Conservative),9765,8.45,0.48,10.59,13.81,1.93,3.19,12.1,4.19,6.27,20.68,17,18,7,3,16,5,6,18,8,9,1.48,0.97,1.55,2.55,0.9,-0.1,0.7,0.83,0.03,2.08,7,7,12,3,9,19,8,16,19,13,4.06,3.37,1.57,3.02,1.3,4.34,-0.39,1.06,4.16,-4.28,8,14,18,16,17,9,19,18,4,18,10.74,4.36,10.03,9.19,6.06,1.04,10.67,9.7,6.03,19.96,1.16,0.94,1.58,2.04,0.93,0.82,0.64,0.99,0.91,2.15,3.73,3.84,2.57,3.71,2.23,4.09,0.34,2.05,3.35,-2.49,19,19,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
DSP Nifty Midcap 150 Quality 50 Index Fund-Reg(G),Equity : Index Funds,46467,27.66,-,-,-,-,-,-,-,-,-,39,-,-,-,-,-,-,-,-,-,1.57,0.15,4.34,8.52,5.34,5.42,-1.91,-0.93,1.82,5.31,97,112,77,23,3,51,95,100,62,99,6.14,20.51,-1.05,8.47,8.48,14,-4.82,-4.07,-,-,110,9,96,94,29,44,46,78,-,-,29.98,2.66,27.92,15.29,10.42,2.32,30.41,3.53,-2.91,32.32,1.79,0.97,4.58,7.01,1.09,4.2,0.35,2.01,2.8,8.19,7.71,12.71,5.3,13.6,6.58,13.85,-5.4,3.7,11.74,-10.24,86,-,-,-,-,-,-,-,-,-,136,131,125,124,120,115,113,107,105,103,-,-,78,86,86,95,101,105,115,125
HDFC NIFTY Smallcap 250 Index Fund-Reg(G),Equity : Index Funds,47916,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.13,1.28,4.89,9.43,-1.37,10.34,-4.36,-0.63,7.19,5.82,113,47,44,17,107,10,103,94,10,96,7.43,19.09,1.88,14.5,15.89,-,-,-,-,-,71,16,87,37,13,-,-,-,-,-,29.98,2.66,27.92,15.29,10.42,2.32,30.41,3.53,-2.91,32.32,1.79,0.97,4.58,7.01,1.09,4.2,0.35,2.01,2.8,8.19,7.71,12.71,5.3,13.6,6.58,13.85,-5.4,3.7,11.74,-10.24,-,-,-,-,-,-,-,-,-,-,136,131,125,124,120,115,113,107,105,103,-,-,-,-,-,95,101,105,115,125
Aditya Birla SL FTP-TI-1837D-Reg(G),Debt : FTP/FMP,45593,7.14,2.41,-,-,-,-,-,-,-,-,19,23,-,-,-,-,-,-,-,-,0.71,0.68,0.81,0.72,0.73,0.48,0.59,0.73,0.66,0.84,50,28,50,23,36,29,59,13,35,51,2.21,1.94,2,1.9,1.37,1.83,1.86,2.08,1.67,-2.14,41,22,19,34,30,65,10,12,19,32,7.03,3.18,3.63,5.76,5.69,7.5,6.56,7.47,8.13,9.06,0.68,0.64,0.81,0.64,0.74,0.45,0.62,0.65,0.66,0.85,2.15,1.83,1.94,1.85,1.35,1.98,1.7,1.93,1.63,-1.35,69,40,-,-,-,-,-,-,-,-,94,94,94,94,94,94,92,92,92,91,49,49,56,69,90,90,91,92,94,94
SBI FMP-53-1839D-Reg(G),Debt : FTP/FMP,45972,7,2.42,-,-,-,-,-,-,-,-,40,21,-,-,-,-,-,-,-,-,0.73,0.76,0.81,0.74,0.8,0.46,0.59,0.73,0.67,0.85,31,11,53,18,18,46,61,17,19,47,2.31,2.01,2.01,1.83,1.27,1.95,1.77,2.14,1.7,-2.27,21,12,15,53,51,45,30,4,15,37,7.03,3.18,3.63,5.76,5.69,7.5,6.56,7.47,8.13,9.06,0.68,0.64,0.81,0.64,0.74,0.45,0.62,0.65,0.66,0.85,2.15,1.83,1.94,1.85,1.35,1.98,1.7,1.93,1.63,-1.35,69,40,-,-,-,-,-,-,-,-,94,94,94,94,94,94,92,92,92,91,49,49,56,69,90,90,91,92,94,94
ITI Value Fund-Reg(G),Equity : Value / Contra,45382,36.26,5.49,-,-,-,-,-,-,-,-,9,8,-,-,-,-,-,-,-,-,-0.23,-0.65,4.62,5.71,1.82,5.26,1.3,1.85,4.09,9.46,20,21,13,18,9,8,1,14,8,4,3.7,13.3,7.4,14.21,8.54,13.31,-2.99,6.72,12.01,-8.17,22,13,4,7,9,8,11,6,9,6,34.42,5.98,36.12,16.43,2.39,-8.75,39.93,6.46,2.48,58.08,1.24,1.39,5.12,6.9,1.29,4.62,0.16,2,3.82,7.72,7.91,13.29,6.07,13.86,8.29,12.73,-3.44,5.76,11.08,-9.04,21,21,-,-,-,-,-,-,-,-,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,22,22,22,22,22
HDFC NIFTY 100 Equal Weight Index Fund-Reg(G),Equity : Index Funds,45997,29.11,-,-,-,-,-,-,-,-,-,35,-,-,-,-,-,-,-,-,-,2.39,0.56,5.49,5.54,2.01,3.38,1.88,4.46,2.26,9.56,30,93,29,109,41,61,26,18,57,19,8.61,11.3,8.83,15.74,4.57,15.1,-7.32,1.59,11.82,-9.75,25,61,27,27,47,36,67,54,30,39,29.98,2.66,27.92,15.29,10.42,2.32,30.41,3.53,-2.91,32.32,1.79,0.97,4.58,7.01,1.09,4.2,0.35,2.01,2.8,8.19,7.71,12.71,5.3,13.6,6.58,13.85,-5.4,3.7,11.74,-10.24,86,-,-,-,-,-,-,-,-,-,136,131,125,124,120,115,113,107,105,103,67,68,78,86,86,95,101,105,115,125
Edelweiss Overnight Fund-Reg(G),Debt : Overnight,42955,6.62,4.57,3.11,3.54,-,-,-,-,-,-,13,23,11,1,-,-,-,-,-,-,0.52,0.53,0.53,0.53,0.54,0.53,0.55,0.51,0.56,0.57,27,16,20,29,31,22,26,15,16,3,1.6,1.6,1.64,1.69,1.63,1.6,1.53,1.48,1.25,0.97,25,31,21,4,7,16,21,21,25,24,6.6,4.61,3.11,3.33,5.6,6.06,5.58,7.37,7.72,8.45,0.52,0.53,0.53,0.53,0.55,0.53,0.55,0.51,0.56,0.56,1.59,1.61,1.64,1.68,1.62,1.59,1.54,1.48,1.26,0.98,31,27,27,25,-,-,-,-,-,-,35,35,35,35,35,35,35,35,35,35,28,28,29,31,32,32,34,35,35,35
HSBC Nifty 50 Index Fund-Reg(G),Equity : Index Funds,44938,20.78,5.03,24.72,-,-,-,-,-,-,-,61,21,19,-,-,-,-,-,-,-,2.23,1.31,3.94,6.7,-0.02,1.2,1.52,1.27,-0.02,7.91,63,39,89,66,67,77,43,59,84,47,7.65,7.96,2.79,10.72,2.6,10.93,-4.16,5.85,8.55,-9.21,49,75,64,71,68,58,29,29,51,26,29.98,2.66,27.92,15.29,10.42,2.32,30.41,3.53,-2.91,32.32,1.79,0.97,4.58,7.01,1.09,4.2,0.35,2.01,2.8,8.19,7.71,12.71,5.3,13.6,6.58,13.85,-5.4,3.7,11.74,-10.24,86,52,34,-,-,-,-,-,-,-,136,131,125,124,120,115,113,107,105,103,67,68,78,86,86,95,101,105,115,125
Union Value Fund-Reg(G),Equity : Value / Contra,41740,33.26,4.9,32.44,17.47,4.57,-,-,-,-,-,12,11,11,5,8,-,-,-,-,-,0.69,1.8,3.63,6.8,2.12,3.05,-0.21,0.16,3.89,6.12,17,11,20,15,6,19,17,21,10,21,6.22,12.39,3.85,13.15,8.5,13.18,-4.1,3.66,11.45,-9.04,16,16,20,12,10,9,13,19,12,9,34.42,5.98,36.12,16.43,2.39,-8.75,39.93,6.46,2.48,58.08,1.24,1.39,5.12,6.9,1.29,4.62,0.16,2,3.82,7.72,7.91,13.29,6.07,13.86,8.29,12.73,-3.44,5.76,11.08,-9.04,21,21,18,17,17,-,-,-,-,-,22,22,22,22,22,22,22,22,22,22,21,21,21,21,21,22,22,22,22,22
Motilal Oswal Nifty Next 50 Index Fund-Reg(G),Equity : Index Funds,44368,26.11,-0.14,29.1,13.75,-,-,-,-,-,-,46,43,12,28,-,-,-,-,-,-,2.27,0.72,4.53,5.87,4.01,6.93,2.74,6.7,3.58,11,51,84,67,102,22,30,12,11,46,12,7.67,17.75,13.54,18.31,2.86,15.64,-10.39,-0.63,16.13,-11.18,44,30,13,15,61,23,75,75,13,57,29.98,2.66,27.92,15.29,10.42,2.32,30.41,3.53,-2.91,32.32,1.79,0.97,4.58,7.01,1.09,4.2,0.35,2.01,2.8,8.19,7.71,12.71,5.3,13.6,6.58,13.85,-5.4,3.7,11.74,-10.24,86,52,34,30,-,-,-,-,-,-,136,131,125,124,120,115,113,107,105,103,67,68,78,86,86,95,101,105,115,125
ICICI Pru BSE 500 ETF,Equity : ETFs,38531,26.14,4.44,31.29,17.83,8.83,-,-,-,-,-,65,54,17,12,32,-,-,-,-,-,2.05,0.94,4.4,7,0.81,3.41,0.83,1.64,1.89,8.01,102,90,80,57,47,65,103,82,66,65,7.55,11.54,4.42,12.26,5.41,13.08,-5.73,4.23,11.2,-9.59,92,57,65,65,49,50,96,70,43,63,28.47,3.94,27.55,13.11,8.95,0.95,32.5,5.06,-4.48,36.67,2.1,1.16,4.77,6.69,0.76,2.72,0.73,2.68,1.58,8,8.24,10.43,5.13,12.17,5.33,12.52,-3.29,4.87,9.9,-9.47,122,93,72,61,53,-,-,-,-,-,161,157,154,151,149,149,147,145,141,141,103,103,117,122,129,129,138,141,149,154
HDFC Silver ETF,Gold : ETFs,46223,0.61,-,-,-,-,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,5.27,2.4,-4.01,-7.27,18.7,5.13,7.38,-2.95,-1.35,-7.39,6,26,18,28,1,27,20,17,16,24,3.48,15.72,2.8,1.62,3.36,-4.06,-0.15,26.31,-,-,18,11,16,22,9,13,18,2,-,-,8.84,14.1,-4.48,26.24,22.94,7.02,2.74,10.47,-8.04,0.29,4.86,3.23,-4.28,-2.48,6.59,6.79,7.57,-1.84,-1.25,-1.17,3.63,10.86,4.27,6.31,1.23,-3.54,4.89,15.3,-1.8,-4.62,18,-,-,-,-,-,-,-,-,-,29,29,28,28,28,28,28,27,25,24,-,-,17,18,19,22,22,25,28,28
